minute,bid,ask
1746516780,94488.5231316726,94489.55871886121
1746516840,94485.58544303797,94486.8006329114
1746516900,94468.93869731801,94469.9846743295
1746516960,94496.15481171547,94497.94142259414
1746517020,94482.62089552238,94483.67164179105
1746517080,94470.9887218045,94472.08646616542
1746517140,94400.18269230769,94401.74038461539
1746517200,94336.63202247191,94338.01685393258
1746517260,94341.92948717948,94343.00961538461
1746517320,94344.88340807175,94345.9058295964
1746517380,94345.0,94346.0
1746517440,94347.5054945055,94348.54395604396
1746517500,94379.51071428572,94380.80714285714
1746517560,94387.79775280898,94388.80898876404
1746517620,94404.41739130435,94405.50434782609
1746517680,94400.19047619047,94401.32738095238
1746517740,94382.6170212766,94383.9219858156
1746517800,94368.65151515152,94369.71515151515
1746517860,94376.1091954023,94377.16954022988
1746517920,94379.51246537396,94380.57617728531
1746517980,94362.6553030303,94363.73106060606
1746518040,94368.98175182482,94369.98175182482
1746518100,94377.23873873874,94378.34234234234
1746518160,94387.0,94388.0
1746518220,94387.0,94388.0
1746518280,94387.91441441441,94388.92792792793
1746518340,94385.72602739726,94386.76712328767
1746518400,94352.34472934472,94353.46438746438
1746518460,94355.47679324895,94356.51476793249
1746518520,94326.06296296297,94327.24444444444
1746518580,94305.91050583658,94307.06614785992
1746518640,94310.02180685358,94311.29595015576
1746518700,94327.84153005465,94328.94262295082
1746518760,94342.08746355685,94343.16618075802
1746518820,94313.0794117647,94314.25882352941
1746518880,94307.72307692308,94308.85897435897
1746518940,94315.91228070176,94317.10233918129
1746519000,94302.48224852071,94303.52071005917
1746519060,94269.93957703927,94271.73716012084
1746519120,94220.30421686747,94221.35542168675
1746519180,94209.41573033707,94210.53651685393
1746519240,94160.00859598853,94161.4212034384
1746519300,94164.19602272728,94165.26988636363
1746519360,94134.70379746835,94135.78734177216
1746519420,94101.65411764706,94103.01647058823
1746519480,94104.57975460123,94105.5828220859
1746519540,94096.54574132492,94097.55205047318
1746519600,94075.03899721449,94076.20612813371
1746519660,94061.2909930716,94062.61200923787
1746519720,94059.20833333333,94060.3984375
1746519780,94059.86133333333,94060.992
1746519840,94042.62716763005,94043.6676300578
1746519900,94049.93255131965,94051.01759530792
1746519960,94056.6,94057.83513513513
1746520020,94037.29192546583,94038.43478260869
1746520080,94039.59317585302,94040.6719160105
1746520140,93998.61538461539,93999.89124668435
1746520200,94046.38248847926,94047.75115207373
1746520260,94066.0,94067.0
1746520320,94081.35277777778,94082.46111111112
1746520380,94108.3782051282,94109.44871794872
1746520440,94114.6254180602,94115.63210702341
1746520500,94125.20727272728,94126.2290909091
1746520560,94145.46827794562,94146.57099697886
1746520620,94149.26421404682,94150.33110367892
1746520680,94145.26168224298,94146.27570093458
1746520740,94165.76512455515,94167.04270462634
1746520800,94145.14383561644,94146.16438356164
1746520860,94140.49769585254,94141.6728110599
1746520920,94144.0,94145.0
1746520980,94164.9357429719,94166.21285140562
1746521040,94218.85567010309,94220.25773195876
1746521100,94246.50708215298,94247.70538243627
1746521160,94249.125,94250.27364864865
1746521220,94242.16312056738,94243.16312056738
1746521280,94247.98188405797,94248.98913043478
1746521340,94240.19758064517,94241.29032258065
1746521400,94232.36524822695,94233.39716312056
1746521460,94271.03966597078,94272.35490605429
1746521520,94269.87037037036,94270.90123456791
1746521580,94268.44933920704,94269.46255506609
1746521640,94274.93725490196,94275.93725490196
1746521700,94275.0,94276.0
1746521760,94273.55918367347,94274.57142857143
1746521820,94275.41851851852,94276.66666666667
1746521880,94302.73127753304,94303.7665198238
1746521940,94325.57281553397,94326.7572815534
1746522000,94333.0,94334.0
1746522060,94296.82985074628,94298.02985074627
1746522120,94269.92385786802,94270.92893401015
1746522180,94266.04285714286,94267.06428571428
1746522240,94236.24401913876,94237.41626794258
1746522300,94235.51183431952,94236.58284023669
1746522360,94255.73851590106,94256.8551236749
1746522420,94267.0920502092,94268.17573221757
1746522480,94228.01876675604,94229.21447721179
1746522540,94216.37087912088,94217.53296703297
1746522600,94219.95297805643,94220.9749216301
1746522660,94219.94444444444,94220.95299145298
1746522720,94206.27272727272,94207.44034090909
1746522780,94192.74538745388,94193.80811808119
1746522840,94181.21785714285,94182.25
1746522900,94169.76896551724,94170.8724137931
1746522960,94167.84498480243,94168.92401215805
1746523020,94162.90391459074,94163.9074733096
1746523080,94161.93918918919,94162.94256756757
1746523140,94147.30864197531,94148.40432098765
1746523200,94133.64906832298,94134.65217391304
1746523260,94128.0981595092,94129.16871165644
1746523320,94123.0,94124.0
1746523380,94128.05723905723,94129.16161616161
1746523440,94146.54811715482,94147.57740585774
1746523500,94126.54811715482,94127.71966527197
1746523560,94106.24509803922,94107.28104575163
1746523620,94117.95844875346,94119.06094182825
1746523680,94130.97959183673,94131.98542274053
1746523740,94131.0,94132.0
1746523800,94148.31988472622,94149.49567723343
1746523860,94162.04176904177,94163.22358722359
1746523920,94137.6862170088,94138.79472140763
1746523980,94145.44295302013,94146.44966442953
1746524040,94146.0,94147.0
1746524100,94157.52307692308,94158.64923076922
1746524160,94161.68070175439,94162.79649122807
1746524220,94156.7667844523,94157.78091872792
1746524280,94112.96129032258,94114.3193548387
1746524340,94092.64419475655,94093.64794007491
1746524400,94085.44620253165,94086.48734177215
1746524460,94089.05791505791,94090.07722007722
1746524520,94084.82545454545,94085.86181818182
1746524580,94080.0,94081.0
1746524640,94079.31836734693,94080.31836734693
1746524700,94083.22457627118,94084.28389830509
1746524760,94072.28063241107,94073.35968379446
1746524820,94075.94594594595,94077.02702702703
1746524880,94105.57851239669,94106.76033057852
1746524940,94123.9219858156,94125.07092198581
1746525000,94115.75965665236,94116.89699570816
1746525060,94098.90378006872,94099.94158075601
1746525120,94126.34550561798,94127.66011235955
1746525180,94161.10443037975,94162.26898734177
1746525240,94170.532,94171.532
1746525300,94172.52583586627,94173.52887537994
1746525360,94174.0,94175.0
1746525420,94174.0,94175.0
1746525480,94176.58608058609,94177.6446886447
1746525540,94170.34583333334,94171.37083333333
1746525600,94166.0390070922,94167.24113475178
1746525660,94154.73851590106,94155.97526501767
1746525720,94164.16591928252,94165.17488789238
1746525780,94164.23076923077,94165.25961538461
1746525840,94152.10441767068,94153.18473895582
1746525900,94130.27843137254,94131.3294117647
1746525960,94125.71328671329,94126.77272727272
1746526020,94142.96590909091,94144.02272727272
1746526080,94145.66086956521,94146.66086956521
1746526140,94140.49848942598,94141.65256797583
1746526200,94119.86220472441,94120.93700787402
1746526260,94108.8776371308,94109.98734177215
1746526320,94115.32513661202,94116.51092896175
1746526380,94115.80434782608,94116.91925465838
1746526440,94112.50166112957,94113.55813953489
1746526500,94115.10122699387,94116.21472392639
1746526560,94139.6975088968,94141.39501779359
1746526620,94175.0,94176.0
