"symbol","exchange","valid_from","multiplier","swap_funding_period","swap_funding_base_rate_bps","swap_funding_floor","swap_funding_cap","swap_funding_payment_frequency","swap_funding_clamp_range_high","swap_funding_clamp_range_low","swap_impact_notional"
PSWP-BERA/USDT,okex,2025-02-28 09:53:38.996784000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,okex,2025-02-28 09:53:38.996784000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,gate,2025-02-28 09:53:43.996908000 +0800,1,0,0,0,0,,0,0,
PSWP-AVAX/USDT,gate,2025-02-28 09:53:43.996908000 +0800,1,0,0,0,0,,0,0,
PSWP-BERA/USDT,gate,2025-02-28 09:53:43.996908000 +0800,1,,,,,,,,
PSWP-BERA/USDT,gate,2025-02-28 09:53:43.996908000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,gate,2025-02-28 09:53:43.996908000 +0800,10,0,0,0,0,,0,0,
PSWP-BTC/USDT,gate,2025-02-28 09:53:43.996908000 +0800,0.0001,0,0,0,0,,0,0,
PSWP-BTC/USDT,gate,2025-02-28 09:53:43.996908000 +0800,0.0001,0,0,0,0,,0,0,
PSWP-KAITO/USDT,gate,2025-02-28 09:53:43.996908000 +0800,1,0,0,0,0,,0,0,
PSWP-KAITO/USDT,gate,2025-02-28 09:53:43.996908000 +0800,1,0,0,0,0,,0,0,
PSWP-PIPPIN/USDT,gate,2025-02-28 09:53:43.996908000 +0800,10,0,0,0,0,,0,0,
PSWP-AVAX/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-02-28 09:53:50.995701000 +0800,1.0,,,,,,,,
PSWP-BTC/USDT,okex,2025-02-28 09:54:21.161508000 +0800,0.01,,,,,,,,
PSWP-BERA/USDT,okex,2025-02-28 09:54:21.161508000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,okex,2025-02-28 09:54:21.161508000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-02-28 09:54:21.161508000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-02-28 09:54:21.161508000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,binf,2025-02-28 09:54:38.826807000 +0800,1,,,,,,,,
PSWP-BTC/USDT,binf,2025-02-28 09:54:38.826807000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,binf,2025-02-28 09:54:38.826807000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,binf,2025-02-28 09:54:38.826807000 +0800,1,,,,,,,,
PSWP-BERA/USDT,binf,2025-02-28 09:54:38.826807000 +0800,1,,,,,,,,
PSWP-BERA/USDT,gate,2025-02-28 09:55:22.631495000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,gate,2025-02-28 09:55:22.631495000 +0800,1,0,0,0,0,,0,0,
PSWP-KAITO/USDT,gate,2025-02-28 09:55:22.631495000 +0800,1,0,0,0,0,,0,0,
PSWP-AVAX/USDT,gate,2025-02-28 09:55:22.631495000 +0800,1,0,0,0,0,,0,0,
PSWP-AVAX/USDT,gate,2025-02-28 09:55:22.631495000 +0800,1,0,0,0,0,,0,0,
PSWP-BTC/USDT,gate,2025-02-28 09:55:22.631495000 +0800,0.0001,0,0,0,0,,0,0,
PSWP-BTC/USDT,gate,2025-02-28 09:55:22.631495000 +0800,0.0001,0,0,0,0,,0,0,
PSWP-PIPPIN/USDT,gate,2025-02-28 09:55:22.631495000 +0800,10,0,0,0,0,,0,0,
PSWP-BERA/USDT,gate,2025-02-28 09:55:22.631495000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,gate,2025-02-28 09:55:22.631495000 +0800,10,0,0,0,0,,0,0,
PSWP-BERA/USDT,byde,2025-02-28 09:56:36.557715000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,byde,2025-02-28 09:56:36.557715000 +0800,1,,,,,,,,
PSWP-BTC/USDT,byde,2025-02-28 09:56:36.557715000 +0800,1,480,,,,,,,
PSWP-PIPPIN/USDT,byde,2025-02-28 09:56:36.557715000 +0800,1,480,,,,,,,
PSWP-AVAX/USDT,byde,2025-02-28 09:56:36.557715000 +0800,1,480,,,,,,,
PSWP-KAITO/USDT,gate,2025-02-28 16:29:46.428191000 +0800,1,0,0,0,0,,0,0,
PSWP-AVAX/USDT,gate,2025-02-28 16:29:46.428191000 +0800,1,0,0,0,0,,0,0,
PSWP-BTC/USDT,gate,2025-02-28 16:29:46.428191000 +0800,0.0001,0,0,0,0,,0,0,
PSWP-PIPPIN/USDT,gate,2025-02-28 16:29:46.428191000 +0800,10,0,0,0,0,,0,0,
PSWP-BERA/USDT,gate,2025-02-28 16:29:46.428191000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,byde,2025-03-05 12:35:54.104607000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,byde,2025-03-05 12:35:54.104607000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,byde,2025-03-09 13:00:56.852122000 +0800,1,480,,,,,,,
PSWP-AVAX/USDT,byde,2025-03-09 13:00:56.852122000 +0800,1,480,,,,,,,
PSWP-AVAX/USDT,byde,2025-03-09 13:04:04.995648000 +0800,1,480,,,,,,,
PSWP-PIPPIN/USDT,gate,2025-03-26 14:06:52.127117000 +0800,10,0,0,0,0,,0,0,
PSWP-PIPPIN/USDT,gate,2025-03-26 14:06:52.127117000 +0800,10,0,0,0,0,,0,0,
PSWP-PIPPIN/USDT,gate,2025-03-26 14:08:24.217167000 +0800,10,0,0,0,0,,0,0,
PSWP-PIPPIN/USDT,gate,2025-03-26 14:08:24.217167000 +0800,10,0,0,0,0,,0,0,
PSWP-KAITO/USDT,byde,2025-03-28 17:40:21.189751000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,byde,2025-03-28 17:40:21.189751000 +0800,1,,,,,,,,
PSWP-BTC/USDT,byde,2025-03-31 03:32:59.229701000 +0800,1,480,,,,,,,
PSWP-BTC/USDT,binf,2025-04-03 09:39:16.982057000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,binf,2025-04-03 09:39:16.982057000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,binf,2025-04-03 09:39:16.982057000 +0800,1,,,,,,,,
PSWP-BERA/USDT,binf,2025-04-03 09:39:16.982057000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,binf,2025-04-03 09:39:16.982057000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,binf,2025-04-03 09:39:16.982057000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,binf,2025-04-03 09:39:16.982057000 +0800,1,,,,,,,,
PSWP-BTC/USDT,byde,2025-04-03 09:39:17.103308000 +0800,1,480,,,,,,,
PSWP-AVAX/USDT,byde,2025-04-03 09:39:17.103308000 +0800,1,480,,,,,,,
PSWP-BERA/USDT,byde,2025-04-03 09:39:17.103308000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,byde,2025-04-03 09:39:17.103308000 +0800,1,480,,,,,,,
PSWP-BERA/USDT,byde,2025-04-03 09:39:17.103308000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,byde,2025-04-03 09:39:17.103308000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,byde,2025-04-03 09:39:17.103308000 +0800,1,480,,,,,,,
PSWP-AVAX/USDT,hype,2025-04-03 09:39:20.124745000 +0800,1,,,,,,,,
PSWP-BTC/USDT,hype,2025-04-03 09:39:20.124745000 +0800,1,,,,,,,,
PSWP-BERA/USDT,hype,2025-04-03 09:39:20.124745000 +0800,1,,,,,,,,
PSWP-BTC/USDT,hype,2025-04-03 09:39:20.124745000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,hype,2025-04-03 09:39:20.124745000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,hype,2025-04-03 09:39:20.124745000 +0800,1,,,,,,,,
PSWP-BTC/USDT,gate,2025-04-03 09:39:30.271410000 +0800,0.0001,0,0,0,0,,0,0,
PSWP-BERA/USDT,gate,2025-04-03 09:39:30.271410000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,gate,2025-04-03 09:39:30.271410000 +0800,10,0,0,0,0,,0,0,
PSWP-PIPPIN/USDT,gate,2025-04-03 09:39:30.271410000 +0800,10,0,0,0,0,,0,0,
PSWP-KAITO/USDT,gate,2025-04-03 09:39:30.271410000 +0800,1,0,0,0,0,,0,0,
PSWP-BERA/USDT,gate,2025-04-03 09:39:30.271410000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,gate,2025-04-03 09:39:30.271410000 +0800,1,0,0,0,0,,0,0,
PSWP-KAITO/USDT,gate,2025-04-03 09:39:30.271410000 +0800,1,0,0,0,0,,0,0,
PSWP-BTC/USDT,gate,2025-04-03 09:39:30.271410000 +0800,0.0001,0,0,0,0,,0,0,
PSWP-AVAX/USDT,gate,2025-04-03 09:39:30.271410000 +0800,1,0,0,0,0,,0,0,
PSWP-AVAX/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,1.0,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,0.001,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-03 09:40:46.976650000 +0800,0.1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-03 09:41:59.713618000 +0800,10,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-03 09:41:59.713618000 +0800,0.01,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-03 09:41:59.713618000 +0800,0.01,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-03 09:41:59.713618000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-03 09:41:59.713618000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-03 09:41:59.713618000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-03 09:41:59.713618000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 09:41:59.713618000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 09:41:59.713618000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-03 09:41:59.713618000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 10:03:58.311793000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-03 12:01:05.942572000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-03 12:01:05.942572000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 12:01:40.071490000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-03 12:01:40.071490000 +0800,10,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-03 12:02:56.087033000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-03 12:02:56.087033000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-03 12:02:56.087033000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-03 12:02:56.087033000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-03 12:02:56.087033000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-03 12:02:56.087033000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-03 12:04:44.691366000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 14:02:36.282894000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-03 16:01:30.773576000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 16:01:30.773576000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-03 16:04:32.322401000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-03 16:04:32.322401000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-03 16:04:32.322401000 +0800,0.01,,,,,,,,
PSWP-KAITO/USDT,hype,2025-04-03 16:15:05.964191000 +0800,1,,,,,,,,
PSWP-BERA/USDT,hype,2025-04-03 16:15:05.964191000 +0800,1,,,,,,,,
PSWP-BTC/USDT,hype,2025-04-03 16:15:05.964191000 +0800,1,,,,,,,,
PSWP-AVAX/USDT,hype,2025-04-03 16:15:05.964191000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 18:02:48.885901000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-03 20:01:01.435492000 +0800,10,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-03 20:01:19.495479000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-03 20:01:19.495479000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-03 20:01:19.495479000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-03 20:01:19.495479000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-03 20:01:19.495479000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-03 20:01:19.495479000 +0800,1.0,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-03 20:02:53.405837000 +0800,0.001,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-03 20:02:53.405837000 +0800,0.001,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 20:04:07.890306000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-03 20:04:07.890306000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-03 22:02:13.280320000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-04 00:03:42.974285000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 00:03:42.974285000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-04 00:03:42.974285000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-04 00:03:42.974285000 +0800,0.01,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-04 00:03:42.974285000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 02:01:46.677967000 +0800,1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-04 04:01:30.721199000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-04 04:01:30.721199000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-04 04:01:30.721199000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-04 04:01:30.721199000 +0800,1.0,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-04 04:01:30.721199000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-04 04:01:30.721199000 +0800,0.1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-04 04:02:47.914969000 +0800,10,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-04 04:02:47.914969000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 04:02:47.914969000 +0800,1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-04 04:03:31.304499000 +0800,0.001,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-04 04:03:31.304499000 +0800,0.001,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 06:03:50.868358000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 08:01:49.559758000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-04 08:01:49.559758000 +0800,10,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-04 08:05:00.849201000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-04 08:05:00.849201000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-04 08:05:00.849201000 +0800,0.01,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 10:03:07.491009000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-04 12:00:47.832029000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-04 12:00:47.832029000 +0800,1.0,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-04 12:01:07.145301000 +0800,10,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-04 12:02:38.367163000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-04 12:02:38.367163000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-04 12:02:38.367163000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-04 12:02:38.367163000 +0800,0.001,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-04 12:02:38.367163000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-04 12:02:38.367163000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 12:04:11.765872000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-04 12:04:11.765872000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 14:02:18.023702000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-04 16:01:08.586028000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 16:04:15.567523000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-04 16:04:15.567523000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-04 16:04:15.567523000 +0800,0.01,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-04 16:04:15.567523000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 18:02:27.338123000 +0800,1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-04 20:01:21.217941000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-04 20:01:21.217941000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-04 20:01:21.217941000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-04 20:01:21.217941000 +0800,1.0,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-04 20:03:04.618216000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-04 20:03:04.618216000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-04 20:03:04.618216000 +0800,0.001,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-04 20:03:04.618216000 +0800,0.001,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-04 20:03:34.544700000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 20:03:34.544700000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-04 20:03:34.544700000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-04 22:01:42.774006000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-05 00:03:02.006628000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-05 00:03:02.006628000 +0800,1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-05 00:03:02.006628000 +0800,0.01,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-05 00:03:02.006628000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 00:03:02.006628000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 02:04:18.621084000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-05 04:00:50.745142000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-05 04:00:50.745142000 +0800,1.0,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-05 04:02:27.115918000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 04:02:27.115918000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-05 04:02:27.115918000 +0800,10,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-05 04:02:41.392551000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-05 04:02:41.392551000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-05 04:02:41.392551000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-05 04:02:41.392551000 +0800,0.001,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-05 04:02:41.392551000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-05 04:02:41.392551000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 06:03:35.552781000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 08:01:22.627217000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-05 08:01:22.627217000 +0800,10,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-05 08:04:31.405679000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-05 08:04:31.405679000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-05 08:04:31.405679000 +0800,0.01,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 10:02:24.953972000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-05 12:01:07.589481000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-05 12:01:07.589481000 +0800,1.0,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-05 12:02:51.872699000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-05 12:02:51.872699000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-05 12:02:51.872699000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-05 12:02:51.872699000 +0800,0.001,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-05 12:02:51.872699000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-05 12:02:51.872699000 +0800,0.1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-05 12:03:31.350616000 +0800,10,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-05 12:03:31.350616000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 12:03:31.350616000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 14:01:31.493004000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 16:03:43.692018000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-05 16:03:43.692018000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-05 16:03:43.692018000 +0800,0.01,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-05 16:03:43.692018000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-05 16:03:43.692018000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 18:01:25.549955000 +0800,1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,0.001,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,0.001,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,1.0,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-05 20:02:23.613119000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-05 20:02:28.734607000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 20:02:28.734607000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-05 20:02:28.734607000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-05 22:03:42.272837000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-06 00:01:36.829659000 +0800,10,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-06 00:01:36.829659000 +0800,1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-06 00:04:42.091235000 +0800,0.01,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-06 00:04:42.091235000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-06 00:04:42.091235000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-06 02:02:39.955459000 +0800,1,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-06 04:00:44.759946000 +0800,10,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,0.1,,,,,,,,
PSWP-AVAX/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,0.1,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,0.1,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,0.001,,,,,,,,
PSWP-BTC/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,0.001,,,,,,,,
PSWP-BERA/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,1.0,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-06 04:02:16.696192000 +0800,1.0,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-06 04:03:53.580302000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-06 04:03:53.580302000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-06 06:01:48.165919000 +0800,1,,,,,,,,
PSWP-BTC/USDT,okex,2025-04-06 08:02:53.208905000 +0800,0.01,,,,,,,,
PSWP-PIPPIN/USDT,okex,2025-04-06 08:02:53.208905000 +0800,10,,,,,,,,
PSWP-AVAX/USDT,okex,2025-04-06 08:02:53.208905000 +0800,1,,,,,,,,
PSWP-BERA/USDT,okex,2025-04-06 08:02:53.208905000 +0800,0.1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-06 08:02:53.208905000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,okex,2025-04-06 10:04:02.564764000 +0800,1,,,,,,,,
PSWP-KAITO/USDT,kusw,2025-04-06 12:01:51.518053000 +0800,1.0,,,,,,,,
